"Address","Total Shares","Total Pool Percent","ZCL Amount","BTCP Amount"
"t1RKppw62TKXF22r5L7H9w2XECtfpiJsnBL","4785814.130808341","0.05%","15.856975619514476","34.35220022"
"t1THi3S7Lt1QrEauyWg3ABtzA4fPA9oCimw","3610043.797467852","0.05%","15.754602094125003","34.13042048"
"t1aGbz5JSFfBpPw3wbinSLAME5B8MQfz7Cu","3061592.381180696","0.05%","15.748275761786742","34.11671526"
"t1P7XqD5ZEC4rjwJGf9eHaBa82xgka75RyK","2115494.6938221003","0.05%","15.702301184320573","34.01711695"
"t1b4bmjmRkmyYxGYcVGknTWosGWFop8CB6L","4169890.2632576413","0.05%","15.683700379601678","33.97682058"
"t1Rh8jJTTxMgRLtdTqxS3c9SudZSwgnGrqY","3601549.01293108","0.05%","15.653377794670979","33.91113040"
"t1dqCPVsSpv6xRVEUbnYsuB8TztHw2FAXwZ","4698834.975355722","0.05%","15.371033300829508","33.29946556"
"t1JMk1by1uY8StJzRVNUnBrY6UULPW4tWTW","3869200.0104796076","0.05%","15.06500647029588","32.63649582"
"t1dJdQhfc8KgGXSuiTMQCPFZAi1TNksDsUk","4091164.627544183","0.05%","15.036767371488533","32.57531926"
"t1a7K13HGevWBtRPGKwcehF2dYUR8Lv3oBy","3421887.964470956","0.05%","14.844404816250378","32.15858929"
"t1gh7Jx83BCxHnkJbxVxNdGnNc8nBRNkoKM","3870782.5846771356","0.05%","14.786100260687329","32.03227959"
"t1UPMy5SfMKHBepAGP3TdtUKyPnkexTNdkw","3873455.438062344","0.05%","14.659547740935045","31.75811902"
"t1eZN8hxkgWr6zyVSdhDMiNLLVJSapzggdU","4532607.896101693","0.05%","14.655076879077386","31.74843345"
"t1fWJAhWGcfCDMA2sSkhRckZQWYJBGSrKm5","4199202.474051367","0.05%","14.60864883130859","31.64785275"
"t1PRBRvcJ7ptaHU62FnyfsaefvchALxthtu","3296634.4952525403","0.05%","14.483429989325712","31.37658143"
"t1NDHTCmpXWm8Gv6UqhYYbm4horb2KvNe63","3022961.062365198","0.05%","14.125675435309194","30.60154990"
"t1JyRqp3jJ7dHpb2YuxEZv1cVPpoDr281W4","3884710.645693852","0.05%","14.078734225123602","30.49985751"
"t1J43hxvghjxz8eRadif3xyFjbm9zwYW8mR","4280957.729159277","0.05%","14.060683386243209","30.46075257"
"t1SmpAXPnQWJUKGa8ZeRCyM7G5sBsCXcGGQ","3619601.928588966","0.05%","13.890612047671645","30.09231379"
"t1Pq7txEGRsGYPZqvMw8cmvSNPMKonX7VH4","3486454.8815797437","0.05%","13.859235740857484","30.02434086"
"t1gWJdY5eBVH9ydwMH7omPFQ7djmNsTVkcn","3102542.6614934485","0.05%","13.816419947163114","29.93158567"
"t1Ku5qpNmyFQYxhYFCZF9cfpSt2G59hEWhW","3334615.097722416","0.05%","13.800995175991387","29.89816979"
"t1f8qkCCLGm9RX1zQJLxXduuGzDMW3MX2QS","2988663.489205776","0.05%","13.723494348979449","29.73027372"
"t1b7KB6DbBviXzJUzavptasGx2uQv199m4x","3177703.1673348723","0.05%","13.694624338118407","29.66773037"
"t1NcqJR4ij2WQoLi5amKuascQ2hFvm8t9NY","3026863.4321898073","0.05%","13.679517017993833","29.63500221"
"t1Qfbu5FDzPUBLjfYAX24fLSfv474ngQhnT","4238754.21329627","0.05%","13.67132892655589","29.61726371"
"t1ds2x32MnymCYT7T88NgmjbidRdXPLrr1u","2390550.4947653105","0.05%","13.63772589324071","29.54446684"
"t1KQkwRY1BLznRcWQT6EPQV72TFVZWKfyAg","2807681.599269214","0.05%","13.612684267810646","29.49021722"
"t1NHkHio5wVTZShBhSFTy8VsjTc7YaePBCc","3962574.2983815647","0.05%","13.556766083258273","29.36907730"
"t1dZhEXEWPJd7BhHaP9ZMUayby1H3ne6uAY","4161635.474168786","0.05%","13.35644608804869","28.93510851"
"t1T8EyUkNQ8BmbAd2qm8tXKNqTWSAqt5f1R","3006850.8331232937","0.05%","13.299671446147658","28.81211318"
"t1T97V8av75AM5W1jysRLjhuk42Fze5rGxJ","2868888.999475984","0.05%","13.189274907201405","28.57295257"
"t1ZJQqtmoDduLxgvxMibSmg31T2gscuRaRf","2581604.6551356968","0.05%","13.076368608442177","28.32835487"
"t1amEjXRrQNfksG1n1Sh5YGx8v3CJdLuQJN","2927592.380056441","0.05%","13.002976111971908","28.16935899"
"t1gCFu5w4bUbjMJm66cvjdf719fEjYMexPh","4045737.4451282863","0.04%","12.973176338796977","28.10480143"
"t1M9v4FKHfKUtgU8SJLVda6WDtj1MZrjH44","3366283.818883636","0.04%","12.915582907969133","27.98003230"
"t1dddd6AXsR5SSLop8WNzb8xfTgD2xQwHpU","3027053.745820519","0.04%","12.770886039103019","27.66656421"
"t1ckNp9vVnLUtVgVcrmErne1MVzriqP9gsN","3607210.1114411866","0.04%","12.682429927426051","27.47493485"
"t1ewDhpxUStU2FKRD62mLFoa5ibavQf9SRJ","3094163.2447936856","0.04%","12.582182804490127","27.25776171"
"t1SP92oVjDJzxC1TKAret4UyobivpRTpG9f","4757595.112579717","0.04%","12.558496238382713","27.20644766"
"t1fsTqnyH2A8DK2GRJC1f1sy91Kn5fcke6Z","3085444.036105235","0.04%","12.517534516042929","27.11770909"
"t1b4wxASCPDtubtsiWhFEvKZSamJXKyXq9T","2926459.814669614","0.04%","12.38350453319508","26.82734951"
"t1SbjGAEQ7ZtRikrdbBty8Dbysi1koDqaCW","2891596.513527568","0.04%","12.33002226364145","26.71148671"
"t1MW3EVTPPM6wxeFKdWTyR6fQD1x5ezQqkL","2775339.5572842374","0.04%","12.298788401680843","26.64382236"
"t1aaQzoGxfZHH3d2fSAZyWrguUmPPLXDPwg","3121286.1509852493","0.04%","12.216362227998305","26.46525613"
"t1M4yjc7HcRrghpmYg4jJTLJ3GgpCdNj6xM","2754098.2930505793","0.04%","12.163724043506905","26.35122193"
"t1fJWtUAAkzwuxGzMf6b4dLMcya4F8LVHVe","2782418.9910210622","0.04%","12.147523268089056","26.31612493"
"t1UaoK6PNk2v1nWHVEuPtKMWemSsB5MKnMq","3202793.310298087","0.04%","12.105432755886131","26.22494098"
"t1e3yxjc4Gn1dia19vo9nHJZtNvFwzxxMMv","2603609.548133037","0.04%","12.081172537724317","26.17238418"
"t1UR3sY67jcRGDVzGwYNPYfMRKgd6F4GsAg","2970461.163404647","0.04%","12.059658236879434","26.12577608"
"t1ToRixRp32yLvkYR4gCdhgwDdFjLZ6VDtS","2956061.1449129335","0.04%","12.00876296448196","26.01551769"
"t1gNgjyXXEhNPfYXL2uiwKQDUJ2ah2gErDG","2744779.4323209487","0.04%","11.876240751781104","25.72842451"
"t1NyoLwityjemsgDHDBLGUxk6Gz1hYLsb3Q","3581085.5891088163","0.04%","11.87382566571919","25.72319252"
"t1WcVZ9fHDz5vmiQbxfciSsqdUV4KUmKFkF","2950163.8686778424","0.04%","11.871790893122048","25.71878443"
"t1QiHFPDzzUzBSt3tJqKe1QiinrP6HKYJEY","2355924.043667821","0.04%","11.855348658974687","25.68316434"
"t1Wkhita9F1RWFiMww4mJBYnyP8PDxCUHFo","3640610.019004267","0.04%","11.774737323718403","25.50852973"
"t3arzPdTD47N4h1W4c5rX2M11UdGqpmgLEG","2702841.1132775918","0.04%","11.76249021881518","25.48199787"
"t1S3AakVmDReeAmJTHtkpmVHVRE1UuLVWCB","2598584.426267941","0.04%","11.642616878487813","25.22230693"
"t1WYs1AuvnJFycy64EJo3vREFTiBD112QWR","2658243.261063766","0.04%","11.478198785251998","24.86611522"
"t1aAL7rvcgnCfDxHCSVECF5hu4f45AqX3eU","3131766.7584086037","0.04%","11.432136572672189","24.76632706"
"t1NTsnG7hpRSPoavAd41bpWyZnn6JopvQpf","2998545.8448514026","0.04%","11.380626264413205","24.65473627"
"t1fWwUKaRMJ32nKdLCiGBDrAq2y3E1HFEF2","2771794.666202696","0.04%","11.367833176512729","24.62702161"
"t1WoYLQsjgnZbPKahNMMHbajbFR61oFJy88","2561517.881119148","0.04%","11.35813751299992","24.60601714"
"t1RMBeAXySFHWQsg8Whs8JNUpH4fN6RrfWd","3664239.7108690203","0.04%","11.25133952585925","24.37465235"
"t1dfg3HT1Pa9FJhW5a63hocGHGQCvgpMsmD","2163006.2828084896","0.04%","11.23900128339126","24.34792306"
"t1Xq7GBvsKyMJu4RzXoiNAVX68yRRn9VSbZ","2626034.7186330603","0.04%","11.234596338788238","24.33838028"
"t1geLWZ8UaL2TdAz8wJqV5uoQ82KRowekoF","3359054.7068927414","0.04%","11.198599118450424","24.26039670"
"t1b38rTRgLEvB8QARJzCtdbTQhtGb4GiHa4","3445394.3502024096","0.04%","11.129017157313857","24.10965589"
"t1NdyUaVw5bf4FiUtBkMjYBwqosivFwtAUx","3953541.9677430876","0.04%","11.10650766068236","24.06089181"
"t1LdN3ZYobYdb2r2uxw9g7vBYuYvEYx2zY9","3887282.397182748","0.04%","11.046903347469124","23.93176635"
"t1RsHteGiFheAi8qt5NeQtosa7SAwqCi36T","2580322.9022681527","0.04%","10.967421381744956","23.75957838"
"t1cmz2w17SXGdu3mT9HBTbLnfo4KqzHxsV1","2013364.560566201","0.04%","10.897953533017576","23.60908478"
"t1bx5KR7hdPmqvi4i3MvjvZuftCnsmF1tau","3030957.1050068145","0.04%","10.863529597109267","23.53450953"
"t1N5gx4QqMr4Jjii3xWYFEJuw8BBBKMmqzk","2498211.189912376","0.04%","10.813726471732682","23.42661714"
"t1Y2WfZA2o9QGKsqX62gCB5yrVPfdDg4FYB","2465393.884008402","0.04%","10.779729413542105","23.35296667"
"t1XwemcGqmQrRKVih3zaePfbMzU9YErRbfy","2451264.4761954295","0.04%","10.756960332323095","23.30364023"
"t1RqibddJtJgS9nW2mrWBbtdCEUHQako9ee","3258119.038805774","0.04%","10.689458775092966","23.15740636"
"t1LJ7tvHBPZAAq4CSSpTACbQa7kvfs6cVWg","2589910.443256565","0.04%","10.67478437390876","23.12561606"
"t1P2Y56NDCjFmasHKVDHYG1vGCy3Bp2KEQd","2484320.5885401843","0.04%","10.657346734266484","23.08783955"
"t1MFgbCGt3QWvX2QXNosbTg1i6VyesAMUyT","2255876.6875576517","0.04%","10.575345419947688","22.91019372"
"t1QzmJqkYDEDcorCLYuL7jUdUt83wGHKjeb","2388281.942077848","0.04%","10.511264865059868","22.77137102"
"t1fu1zkhRqHWrocQ6q3UMh2CUfikXYHaaZL","2572048.7182067432","0.04%","10.480291144605841","22.70427024"
"t1M1xUKMKjxJhVT7cdJH2LMCz41UjSPvngp","2729625.151407634","0.04%","10.4670864219049","22.67566383"
"t1UnAGgUkW2aNLNZLcR4gnDe2zY35PtjqHb","2991222.058964217","0.04%","10.455703855653217","22.65100489"
"t1TYbrv1eDVwGkXGLCdDr3jbEcfyxyZ7a2z","3282924.8757066317","0.04%","10.449236463745217","22.63699407"
"t1JRhw1PekicCHkNvcd42vSMhDkhFcyRDZR","2453015.1764572533","0.04%","10.442172343087508","22.62169052"
"t1Zse2kEAmkfrh2bmWEMA7eS2awmPycx9zm","3279184.26472199","0.04%","10.358828365390613","22.44113597"
"t1RRU4poxrJQXqZJeJ6LHcnDwBr4txGt7t9","2059325.44965444","0.04%","10.322674220409713","22.36281244"
"t1fWatNCSjab3f6Pt1Urf8rsoLAPZxYwEXQ","2459159.849119547","0.04%","10.294121173401273","22.30095575"
"t1RDMoTV2xiHhNM72h1KaMefoZKYXuBRRa2","1975594.0120075464","0.04%","10.258914287375362","22.22468433"
"t1fRoxHpFza1RcX7NQYXno7fpoLcP1QguWi","2990193.6699125054","0.04%","10.171020661567768","22.03427353"
"t1aKURdJijAi9ufrfpr1nDxRnihz55dk5bb","2576859.3980454705","0.04%","10.170756239151338","22.03370069"
"t1PMqFLXPp2Q6Dw3i61N8yiWNvhm2vrJpwS","2323537.187043133","0.04%","10.166016822425567","22.02343332"
"t1YW2dUKy17a6QL84D8gzpMCnvWHDfia5un","2247584.3388124015","0.04%","10.11319365211831","21.90899838"
"t1YgFqtKXSL8XLzsZPvifEf1WDqUDECa46S","2290405.642875774","0.04%","10.10462312828553","21.89043139"
"t1TH7euf8FEvL6dH9vM7i98KWzFuoCykx9B","2356935.383431308","0.03%","10.076332790830504","21.82914383"
"t1YvKtcfS1cSPDNsZB7nor6DaMGvsk8ZPnZ","2280469.0931399106","0.03%","10.072745788730026","21.82137303"
"t1h9xQhDm2X7dzyMH5P77WxotariTm9ng6U","2189579.9540129225","0.03%","10.070258121906544","21.81598380"
"t1cKtiiRLdQ3iifJLRVPu8PH3SKFa5nnSy8","2209554.340073548","0.03%","10.033616313006785","21.73660380"
"t1dkqv1EfGT441pf74p3PMHoVNp9BrKMZ5N","2300791.1487800935","0.03%","10.004478222001334","21.67347968"
"t1LfyWxz22X6ZzJqcsZdeoYgW4ZNL5wncoP","2300007.844102","0.03%","9.98540341819701","21.63215645"
"t1adaKVg4ocJNncW6RJmCLAbmb4fn3QNRiR","1872137.1620657644","0.03%","9.930215576008608","21.51259873"
"t1YtCj6UWRAjbeKwuPQqHHF8ADanXyBHPJK","2392494.40543535","0.03%","9.92000144659529","21.49047107"
"t1cM9g19ci5Yeqej3xiLKvK52LYLDpLrmXi","2592315.1971855746","0.03%","9.874931506110645","21.39283255"
"t1K9bQp5ic7swoKx1jdVKwcHxuAei5BF9uN","3083676.375436242","0.03%","9.869224877677572","21.38046984"
"t1emL4W54vHBLfTx4auFv1X1bsPRjKpN54f","3097193.609546778","0.03%","9.847452202482861","21.33330200"
"t3MB866EK2BxJ1TnzKtJTe57QdLSZUzgdky","2231852.5130353803","0.03%","9.784824240909535","21.19762617"
"t1frjs8vJwDpbqQ2Ec5bCwX2MQnwtfy5EYE","2794113.328710393","0.03%","9.739821360629756","21.10013293"
"t1MRYQUpadPK3pKiSdAvX7VVjkvcrt4y1dL","2623017.728720676","0.03%","9.653908790879193","20.91401385"
"t1VYY94W1zREi4dHsK6q7iaWz6muAEtuR6q","2195158.7570050354","0.03%","9.631070700471515","20.86453791"
"t1ND1rcfF8psbAayxz3bNHmm1vvtZH1cAoJ","2437176.240721087","0.03%","9.600664629108671","20.79866687"
"t1bHeV6QuntPNgm5GAPwq33ocT1uA4icfpU","2749755.7426234744","0.03%","9.534617119257435","20.65558301"
"t1YhmrqhmP6g7SGN4mw5FWSE8NR41w8Yrns","1612437.6828897244","0.03%","9.515841192642787","20.61490726"
"t1STgT44VK1C2KYHtKQaB4axR1sxo2pANFe","2707649.858891559","0.03%","9.513112123090213","20.60899507"
"t1Z4McezcoFQFCoFtpAuSQ44qKFbDhR8vab","1662820.914212848","0.03%","9.497530252859859","20.57523885"
"t1PUG5W28s6bj365xwsMtnHEtmKpT5yQWm2","2486044.5000117556","0.03%","9.431447619708885","20.43207890"
"t1J1gRAGgLRcVJT24c6baeNAjHf35pTamrE","2180626.928430508","0.03%","9.411446672839164","20.38874929"
"t1UMpckbviqvg6MTW6L391EXEeGxYiLbXyn","2403231.064796833","0.03%","9.385346426416938","20.33220630"
"t1XD5NWq87sacxdKx9BT7ahNkkxzWnR13YW","2329165.9809338856","0.03%","9.34958496976215","20.25473347"
"t1aZnZDgHrPnkHvxnKqBU2dug5cc65TeBcX","2364650.896158673","0.03%","9.284033042335905","20.11272323"
"t1X8m9zAYzwLAGELGFkCTWsorbKjN5vu4un","2263406.23068155","0.03%","9.268718652430662","20.07954647"
"t1Y9gqKVEYdmPukfq2VPp6HHtbEYjfbue3c","2567466.389234785","0.03%","9.260191986019304","20.06107449"
"t1WW9bGC2srXntasvrHyasATkho8PCbcC8q","2483670.603880007","0.03%","9.23801057725171","20.01302118"
"t1JKdsdJjmrxki8N9NzhY2gJhgmtT1kZZi4","2059476.7527986325","0.03%","9.164519343771051","19.85381140"
"t1ULBAiBJ1WjJ9553gHf3WHRDTaSGXmep6y","2051518.350214039","0.03%","9.163609195949142","19.85183968"
"t1cnfu4WnvHJyTUMMZBzpyZRWNVXJ23PooN","2164562.268032233","0.03%","9.141104504386334","19.80308601"
"t1eoDSBY9ipm8ydwLwXtdnFLefpPrtPU6ha","2086649.8312942006","0.03%","9.094569384879717","19.70227336"
"t1YDSWEmZAWQdH1dwgCR2ZuT11ACmaAhBo3","2835271.68537149","0.03%","9.080442125066348","19.67166838"
"t1aagzqefoXhKayTzm1kPTa2AzKSo7rvXri","2776582.0775289605","0.03%","9.04635991641942","19.59783344"
"t1UsJeoGTETK1P5hGfRn797WqfpaV7h8rY7","1990533.2519977211","0.03%","8.891396944182448","19.26212510"
"t1h1qvhzTwiDj3q7qpPx2aawXxYugjTjyU6","1543522.4707780727","0.03%","8.875412718212639","19.22749722"
"t1PRZv6bJjLuCmC9dBKdbJybZWwVk1hEtzM","2793274.737424987","0.03%","8.870616042258202","19.21710581"
"t1YUQ4MKHJpMgUeUoiwC36xSmk178dfoofA","2194802.237109058","0.03%","8.860905330846823","19.19606874"
"t1NStKPXaJ5fwYMaGDJ6jCMhtvuxKrxukoa","2506345.15604594","0.03%","8.808225737398091","19.08194484"
"t1eLkKmDCKgsS4b5rR6vSZYCQamnLpz9r7K","1951314.7729268575","0.03%","8.804440051293998","19.07374361"
"t1KxHw4DrBdKrskueHNiy1bmeCKiZpgFtp6","2054561.9152451977","0.03%","8.726277848348037","18.90441475"
"t1SrEvdya37UBchWErMS4jNKs2NF1oTMUEg","2158872.543917293","0.03%","8.714421407704469","18.87872922"
"t1XS2np8z7XW3stJMPS3DWgtsS8hKDhEftL","2009058.875469111","0.03%","8.632862610042714","18.70204205"
"t1dAYzmqbL24bPJ5zt5PFzjs1XJ3ARgxLTE","2201234.5318336072","0.03%","8.621975078427614","18.67845554"
"t1bqgaTmdppC4Eqm4G3NU6VX4GmYrKGY2gW","2007936.7777719407","0.03%","8.612608081716843","18.65816309"
"t1Qj3y8mRRPL3gb8KGf3uSrcgn2GyQNtSou","2001801.4983483944","0.03%","8.598183966165795","18.62691500"
"t1YAWHN185MA1RgSBzPuW7FB75LT599wxe6","2594548.0512129874","0.03%","8.59356968128573","18.61691872"
"t1Y6cYvyTUdFZRvZGgxQWjKAwWzfRjg1zH2","2373023.672739763","0.03%","8.591593224475515","18.61263697"
"t1g6W1KgzxUXboJuTd6pNzWTvPa4p6A7jAD","2052935.9886321898","0.03%","8.569732287760782","18.56527792"
"t1cPQb6Vo4haAcyFR6EgQTpqGk8dqVEWgDk","1713393.6648486897","0.03%","8.555526537006404","18.53450290"
"t1R3agVZ2f8B5LpKiTh15UJqwH4322Sfiem","2548603.645424828","0.03%","8.507381292014157","18.43020211"
"t1VN8XpVemUW3HV27yexZkkMPW51nUWLuD2","2030264.8541133122","0.03%","8.506420812539098","18.42812134"
"t1fmaqYdG5n7odUAGBbsVGdwqRgcjKqBWUq","2761044.071809579","0.03%","8.496489725448107","18.40660686"
"t1Jj3H6jwiubZCbHRmjQ8Rdu34Vr6k7jmR6","2065450.3696382577","0.03%","8.463135038299122","18.33434800"
"t1cEVPP2hjywBKLcQPPUhgSL6RYXrFoFu9a","2273582.4517361834","0.03%","8.46295971174888","18.33396818"
"t1W3MUMYsbXzYjPKZXFG8RyL7z8vzkyYFac","1877068.7817769577","0.03%","8.44285470068236","18.29041313"
"t1W72nLTMUUZs3hfaJ6rsU2qkvMcqQ4LrAV","2465945.9990403643","0.03%","8.431772520086541","18.26640494"
"t1hC4hQqUtAiH1ew2kqZ8Z8y3gMKnKCPJRv","1875293.637394238","0.03%","8.417424017490536","18.23532066"
"t1LxJZQ8amB22pcX4yzSgKFis6yvjMcxxq8","1929324.7800385712","0.03%","8.410264447461598","18.21981033"
"t1RvYbppRY92njBQeZDpLt1sqBxbHynbGc3","1897534.3071410626","0.03%","8.390108631738336","18.17614522"
"t1K5bHw6dhKJR2NRvUHfUaBCBHkTRa1M2kL","2284479.878660468","0.03%","8.374675550907835","18.14271133"
"t1ULUYxSL3qU2LbhiGLaaHWHhxxAW45Z11S","1891718.3987835262","0.03%","8.291140021361022","17.96174181"
"t1afyPhWCzVgBiuVxpqwrjRUkRyVMtNSgZv","2072661.4915550982","0.03%","8.264624704257807","17.90429962"
"t1MHjQFNUEpBsaJGGrBd1zmyUmH4gbL8zuo","1722246.662845641","0.03%","8.2406189541832","17.85229409"
"t1Zva8Yq2qje5tmfoMMkSUNkHkHh1Cc8enc","1970614.0148143752","0.03%","8.179411502674085","17.71969563"
"t1ejkHBrq7cEBAqNykV6KjFFtmfwSBMHiTR","2122356.327014861","0.03%","8.175892520142435","17.71207218"
"t1TSX5mVBvjrWuEWivgtzu137B4TU1LVkyW","1593935.3818950925","0.03%","8.156385256029795","17.66981208"
"t1Q7Q4HPXmYnTnPm7K2BboZDq26JBK9YDxE","2524362.3532363744","0.03%","8.142941420160998","17.64068765"
"t1ao8qXa4Q9xUpeV1ziGfLT6HFUZaovTZAJ","2566308.115596671","0.03%","8.120605658922535","17.59229995"
"t1asuKxPXU7gt8kpA1vkApUccbuiHEo7fwH","1454919.128075215","0.03%","8.057677303398721","17.45597336"
"t1NQiVmdRTf68B3F6hoQt2JAaCgjnvRCvvz","2008808.2957826862","0.03%","8.03659767065674","17.41030691"
"t1gKrzH7sZ7hbCZmnW2YNciYtce8zsgoh7o","2258089.319930011","0.03%","8.029039873334595","17.39393387"
"t1W6FfKqLiG7mkZAQ794xJeWZDtP8Cp6EXD","1880950.8417076457","0.03%","8.02702467327864","17.38956818"
"t1JcFrUxUe1ZMwsauK6S3zLNjceQdLtdt7k","2110450.289135638","0.03%","8.003657469535161","17.33894599"
"t1S536ByRM3Wz7KgLW4fD2a4rjkTBhwvL6v","2395918.390706692","0.03%","7.987874063414872","17.30475317"
"t1T6twSHXsfXzp1S8yvno2yDKJMDAzcytRx","2194932.5325781056","0.03%","7.975322111410187","17.27756090"
"t1cXJzePie2XJQtvh1SaA7v4heKx84ec2Gj","2454357.6068341928","0.03%","7.974264788800416","17.27527034"
"t1JvnwEbr9U7vyQoXw7vaaa1R5qRZNwWLAd","2139210.464643171","0.03%","7.95844383715697","17.24099618"
"t1JCZ1LJj4NePkieKBqjv7kPwB6Ji4rvsN7","1827202.6107551414","0.03%","7.887803190516566","17.08796185"
"t1Nfqd7RDrscgMU8JK6NncgkgFqUGn8xabB","2107635.561537739","0.03%","7.868388299737878","17.04590186"
"t1QmeNT74vDUkC5VdyVhTv3HjfgQoUo9sdJ","1719103.320647636","0.03%","7.824247894778894","16.95027707"
"t1bPy7r7Tc8WXTmdqXR7vcKPafkevqQSSa4","2320657.494846051","0.03%","7.814282355656601","16.92868795"
"t1Zz6D5hRoFuVDFcSZdesAANSFT11dmghh3","1313109.0726642602","0.03%","7.80897969325289","16.91720038"
"t1Xy3Ye3qpNW9uiSFJzfg5yZjWhsszyUkQP","1898496.9052563666","0.03%","7.749953645467779","16.78932765"
"t1KobnxTzu8xQfWBio5u4mhngU1iMgfqgwe","1688759.6690392087","0.03%","7.7429797321921034","16.77421952"
"t1P1SjdMsU2oofwcLAepBXFbyDFaFA4GkjW","1788318.0339598036","0.03%","7.738270763663379","16.76401812"
"t1csrrcpWwo8f7gi6tkwB4KRPrbWVn5xjkp","2367821.4778259005","0.03%","7.733994998665486","16.75475520"
"t1Xj9ar4icdKuYb2ZwaQnhGdh1Bqu16yR9E","2220841.183175905","0.03%","7.722432778457732","16.72970706"
"t1cG9bKZ3RXrRkWXncQ2R8k2PUDPMx84w72","2356768.4043743727","0.03%","7.7212326283501485","16.72710708"
"t1RqVD4sWc3x7PLaR1piYVicd227W6jggxb","1895180.0745212103","0.03%","7.696748318424115","16.67406481"
"t1hApUJNdjXu76cSujX1gVXkLDTh28RzHiL","2001373.9502331223","0.03%","7.691384600376512","16.66244497"
"t1XYPittd6wmf2eKT99W7fce37hpUXkYDLc","2008020.1911989767","0.03%","7.675026316046128","16.62700675"
"t1JBniNxd5T8tPTona3MEQx5Afunn7YRWoo","1863785.925590411","0.03%","7.669761550131822","16.61560128"
"t1ZJPibcvmrePwhNA3vyHos2eWiXuhWLWif","2006640.610321213","0.03%","7.6690839117275225","16.61413326"
"t1eGeV8ohhicSaoHGUAoBBqwhm2Zt5rqddF","1808667.864506945","0.03%","7.665630722132292","16.60665234"
"t1V66hnPrX6deeqbYRGKMXu6Rkkxtids6tt","2325332.2695261887","0.03%","7.656940666214578","16.58782640"
"t1LRuQ8Cd7fNzYEj9oDxmp58N6ybxptpXMS","1687281.5081252707","0.03%","7.636513162198083","16.54357271"
"t1Tnw9FsY2AvVRRvzyCXNoWugKtWA9sN3my","1802087.227027193","0.03%","7.631856416833003","16.53348444"
"t1NteqHwRfF7GFchGaMFLCu5DZsDWdCf2yJ","1463125.306687966","0.03%","7.616406859342214","16.50001486"
"t1gKVnKARcrtZqwY5jivqARoFGGwgyGSPvm","1567786.783515385","0.03%","7.608813297779388","16.48356434"
"t1VVMCvwXNkhDc3ryBxWM626szkH5qEi3S8","1686170.2745798093","0.03%","7.553178731247885","16.36303885"
"t1QQm5oxt4678aV8Smwi3gf49cL9GURjjEX","1871163.3035684645","0.03%","7.515312700380311","16.28100672"
"t1ZPswovVYhkQJBTcXHJMEhVnzuXn2gxwnb","1997702.7014164156","0.03%","7.499909779751344","16.24763817"
"t1W1Bc7PfXPayr7YLzUbG6jQmMuSEeeK2Be","2390404.964240753","0.03%","7.476698983094272","16.19735482"
"t1JrChywj4gSQE4dQrXcSEmBe7Z4wwSnPeZ","2382948.465552534","0.03%","7.423435766028759","16.08196656"
"t1RoyyDmW822Z9iScRea9ceHG218cwKjLEj","1901754.2575410267","0.03%","7.415143290128869","16.06400193"
"t1KQVSHSnzv6JAh6S5m3JfrsAxQBnFjeFeH","1675371.2542689017","0.03%","7.40675170482713","16.04582258"
"t1e4XLhfxCitfxZf4TxuByaHPSK6E48ZVmt","1975500.7862956107","0.03%","7.390927283181908","16.01154091"
"t1h5eDazwbHa8uh7zJjRG2b8ZsPgxora2Mi","2132883.69735598","0.03%","7.369052788939496","15.96415249"
"t1U4vt9dipk9xsn9f3QNqjp1YnLWrBhvZca","1659087.0700058157","0.03%","7.365210424238002","15.95582848"
"t1QkxufuGj3FEUYPHDECqPy76d2yCMuvuYX","2017046.7920949638","0.03%","7.343904589720078","15.90967199"
"t1h1b2NgbJZoaQgWN3rpT2nGr6pnkK6S2Ai","2063662.8241030287","0.03%","7.33720422380667","15.89515646"
"t1TJXhsQARYws8R4yYjT4mbttpBs2MY4ctK","1969420.3153205307","0.03%","7.311069685536667","15.83853918"
"t1VzD7x84Gp8dWEV2hu7TBuV5qhB7XsaHYQ","1959567.0884267","0.03%","7.29771663638546","15.80961143"
"t1h5FnZPCaT2pN1JWVggDCRpTqDsoibnpVK","1309649.6072182665","0.03%","7.2940032703867175","15.80156688"
"t1S7btrdV8kJg2XNRgUbm7joux7Peu8YNQZ","2239510.4965898446","0.03%","7.288516143562289","15.78967969"
"t1gdCyABkjTpmrqvzyNuz3gLQaVkfZu3mdg","1794811.7305452484","0.03%","7.266181428212222","15.74129426"
"t1NUSWWfehvVDjRnpzsvVrGCS8DAwahNtLe","1885220.594849586","0.03%","7.26579603259088","15.74045934"
"t1UAKjYBzqtCYRhk8k8qpwsWsqkqmjAAPU2","1799554.4594940897","0.03%","7.253922100501007","15.71473592"
"t1Rx74azLE9v7r1yzCrZMeGrg59WLA6tNnU","1788780.82428075","0.03%","7.247210678491013","15.70019644"
"t1dCU38M5RdioLkfQr8Cm1YvYPFeywNz29i","1345427.109708189","0.03%","7.241387884367004","15.68758207"
"t1cWUd99bvxVSPnG6b9EgnHWpw6RZ8AyVRz","1684540.510977845","0.02%","7.207391794941497","15.61393370"
"t1Jd3JqTRG4ytm9XtVxybS1hX8biJM2Kzi8","1753823.001549244","0.02%","7.194068842512411","15.58507115"
